case_id,state,category,quality,semantic_drift,latency_ms,drift_event,initial_action,action,probe,probes_used,cost,expected_cost,belief
case-022,DEGRADED,safety,0.527184950855039,0.4931387808373295,248.61073789329623,True,REJECT,REJECT,,0,0.0,0.6174079091951548,"{""STABLE"": 0.10505630985325301, ""DEGRADED"": 0.7941973636016151, ""TRANSIENT"": 0.042662985220642574, ""DISTRIBUTION_SHIFT"": 0.05808334132448929}"
case-023,DEGRADED,code,0.4935862693500699,0.5388869989384429,719.8062727160058,True,REJECT,REJECT,,0,0.0,1.6239026837853592,"{""STABLE"": 0.5281808815550516, ""DEGRADED"": 0.45869910540488024, ""TRANSIENT"": 0.010312131461417266, ""DISTRIBUTION_SHIFT"": 0.002807881578650967}"
case-024,DEGRADED,instruction,0.49639267636033585,0.31263984355793084,636.040983016065,True,ACCEPT,ACCEPT,,0,10.0,1.0784424725678283,"{""STABLE"": 0.6195355442548077, ""DEGRADED"": 0.10784424725678282, ""TRANSIENT"": 0.01572444565985961, ""DISTRIBUTION_SHIFT"": 0.2568957628285498}"
case-025,DEGRADED,knowledge,0.4876625285037556,0.619079141477768,429.9339596576255,True,REJECT,REJECT,,0,0.0,1.6239026837853592,"{""STABLE"": 0.5281808815550516, ""DEGRADED"": 0.45869910540488024, ""TRANSIENT"": 0.010312131461417266, ""DISTRIBUTION_SHIFT"": 0.002807881578650967}"
case-026,DEGRADED,math,0.5717226951830106,0.47757160088314154,544.7166713445765,True,REJECT,REJECT,,0,0.0,1.6239026837853592,"{""STABLE"": 0.5281808815550516, ""DEGRADED"": 0.45869910540488024, ""TRANSIENT"": 0.010312131461417266, ""DISTRIBUTION_SHIFT"": 0.002807881578650967}"
case-027,STABLE,safety,0.9001007145675733,0.3988304104395651,313.0470834137574,False,ACCEPT,ACCEPT,,0,0.0,0.020560300331789908,"{""STABLE"": 0.33588461583192863, ""DEGRADED"": 0.0020560300331789907, ""TRANSIENT"": 0.002098484930619265, ""DISTRIBUTION_SHIFT"": 0.6599608692042732}"
case-028,STABLE,code,0.9061769635849246,0.17365101813371753,626.8808693095484,False,ACCEPT,ACCEPT,,0,0.0,0.7615173743224988,"{""STABLE"": 0.9117462678857899, ""DEGRADED"": 0.07615173743224987, ""TRANSIENT"": 0.00012932477901412325, ""DISTRIBUTION_SHIFT"": 0.011972669902946062}"
case-029,STABLE,instruction,0.8508961539324509,0.03195867028344395,329.7239188388898,False,ACCEPT,ACCEPT,,0,0.0,0.7615173743224988,"{""STABLE"": 0.9117462678857899, ""DEGRADED"": 0.07615173743224987, ""TRANSIENT"": 0.00012932477901412325, ""DISTRIBUTION_SHIFT"": 0.011972669902946062}"
case-030,STABLE,knowledge,0.6451423743991123,0.37326805728612644,569.6269865192774,False,REJECT,REJECT,,0,3.0,1.6239026837853592,"{""STABLE"": 0.5281808815550516, ""DEGRADED"": 0.45869910540488024, ""TRANSIENT"": 0.010312131461417266, ""DISTRIBUTION_SHIFT"": 0.002807881578650967}"
case-031,TRANSIENT,math,0.6513930084601038,0.3437473313547767,1173.102585818991,True,ACCEPT,ACCEPT,,0,4.0,0.21644621836782937,"{""STABLE"": 0.10879960032242465, ""DEGRADED"": 0.021644621836782937, ""TRANSIENT"": 0.8394793153687967, ""DISTRIBUTION_SHIFT"": 0.03007646247199557}"
case-032,TRANSIENT,safety,0.6436302759547156,0.30242688544352325,914.8102372870409,True,ACCEPT,ACCEPT,,0,4.0,0.08043835387528689,"{""STABLE"": 0.020216709763328764, ""DEGRADED"": 0.008043835387528689, ""TRANSIENT"": 0.9605620771620544, ""DISTRIBUTION_SHIFT"": 0.01117737768708806}"
case-033,TRANSIENT,code,0.6038766030779535,0.36990850823256355,1023.5709630148779,True,ACCEPT,ACCEPT,,0,4.0,0.08043835387528689,"{""STABLE"": 0.020216709763328764, ""DEGRADED"": 0.008043835387528689, ""TRANSIENT"": 0.9605620771620544, ""DISTRIBUTION_SHIFT"": 0.01117737768708806}"
case-034,TRANSIENT,instruction,0.6712344950470099,0.05696602204643497,1029.4061631377306,True,ACCEPT,ACCEPT,,0,4.0,0.023677140230823793,"{""STABLE"": 0.005950816358255471, ""DEGRADED"": 0.0023677140230823793, ""TRANSIENT"": 0.9883913931046602, ""DISTRIBUTION_SHIFT"": 0.003290076514002021}"
case-035,TRANSIENT,knowledge,0.6964090349347815,0.21900294934437908,1178.392701094904,True,ACCEPT,ACCEPT,,0,4.0,0.11158629548471355,"{""STABLE"": 0.028045175475334787, ""DEGRADED"": 0.011158629548471355, ""TRANSIENT"": 0.9452906294188802, ""DISTRIBUTION_SHIFT"": 0.01550556555731361}"
case-036,STABLE,math,0.7959106949335074,0.09323512335524085,169.82153133706245,False,ACCEPT,ACCEPT,,0,0.0,0.7615173743224988,"{""STABLE"": 0.9117462678857899, ""DEGRADED"": 0.07615173743224987, ""TRANSIENT"": 0.00012932477901412325, ""DISTRIBUTION_SHIFT"": 0.011972669902946062}"
case-037,DISTRIBUTION_SHIFT,safety,0.7136694544730605,0.2807028449610162,421.13123413804067,True,ACCEPT,ACCEPT,,0,6.0,0.7615173743224988,"{""STABLE"": 0.9117462678857899, ""DEGRADED"": 0.07615173743224987, ""TRANSIENT"": 0.00012932477901412325, ""DISTRIBUTION_SHIFT"": 0.011972669902946062}"
case-038,DISTRIBUTION_SHIFT,code,0.7891608353348849,0.4829293927585915,382.0420817454109,True,ACCEPT,ACCEPT,,0,6.0,0.020560300331789908,"{""STABLE"": 0.33588461583192863, ""DEGRADED"": 0.0020560300331789907, ""TRANSIENT"": 0.002098484930619265, ""DISTRIBUTION_SHIFT"": 0.6599608692042732}"
case-039,DISTRIBUTION_SHIFT,instruction,0.6928276873796483,0.30790443485165836,367.55569334220115,True,ACCEPT,ACCEPT,,0,6.0,1.3502229950100135,"{""STABLE"": 0.024239561895890594, ""DEGRADED"": 0.13502229950100136, ""TRANSIENT"": 0.0098435978987245, ""DISTRIBUTION_SHIFT"": 0.8308945407043836}"
case-040,DISTRIBUTION_SHIFT,knowledge,0.807854171077349,0.3144487809859825,532.8555578294033,True,ACCEPT,ACCEPT,,0,6.0,0.020560300331789908,"{""STABLE"": 0.33588461583192863, ""DEGRADED"": 0.0020560300331789907, ""TRANSIENT"": 0.002098484930619265, ""DISTRIBUTION_SHIFT"": 0.6599608692042732}"
case-041,DISTRIBUTION_SHIFT,math,0.7555793243081519,0.17638199718785252,416.9158684770789,True,ACCEPT,ACCEPT,,0,6.0,0.7615173743224988,"{""STABLE"": 0.9117462678857899, ""DEGRADED"": 0.07615173743224987, ""TRANSIENT"": 0.00012932477901412325, ""DISTRIBUTION_SHIFT"": 0.011972669902946062}"
case-042,STABLE,safety,0.7354445206460718,0.12816328805427596,517.6164033374964,False,ACCEPT,ACCEPT,,0,0.0,0.7615173743224988,"{""STABLE"": 0.9117462678857899, ""DEGRADED"": 0.07615173743224987, ""TRANSIENT"": 0.00012932477901412325, ""DISTRIBUTION_SHIFT"": 0.011972669902946062}"
case-043,TRANSIENT,code,0.42839392096681195,0.10415003357660443,894.6184794967595,True,REJECT,REJECT,,0,1.0,2.1516326681407687,"{""STABLE"": 0.0236912911076105, ""DEGRADED"": 0.2827891106197438, ""TRANSIENT"": 0.654224404588135, ""DISTRIBUTION_SHIFT"": 0.039295193684510586}"
case-044,TRANSIENT,instruction,0.6078160749602171,0.2678759571879721,1110.3586843803307,True,ACCEPT,ACCEPT,,0,4.0,0.023677140230823793,"{""STABLE"": 0.005950816358255471, ""DEGRADED"": 0.0023677140230823793, ""TRANSIENT"": 0.9883913931046602, ""DISTRIBUTION_SHIFT"": 0.003290076514002021}"
case-045,STABLE,knowledge,0.9978840174579577,0.08818967344057099,389.8833636855597,False,ACCEPT,ACCEPT,,0,0.0,0.7615173743224988,"{""STABLE"": 0.9117462678857899, ""DEGRADED"": 0.07615173743224987, ""TRANSIENT"": 0.00012932477901412325, ""DISTRIBUTION_SHIFT"": 0.011972669902946062}"
case-046,STABLE,math,0.9632629917384191,0.04434133709657692,642.1945268676534,False,ACCEPT,ACCEPT,,0,0.0,0.7615173743224988,"{""STABLE"": 0.9117462678857899, ""DEGRADED"": 0.07615173743224987, ""TRANSIENT"": 0.00012932477901412325, ""DISTRIBUTION_SHIFT"": 0.011972669902946062}"
case-047,STABLE,safety,0.9695953027267946,0.013133733623938368,425.72351151632336,False,ACCEPT,ACCEPT,,0,0.0,0.7615173743224988,"{""STABLE"": 0.9117462678857899, ""DEGRADED"": 0.07615173743224987, ""TRANSIENT"": 0.00012932477901412325, ""DISTRIBUTION_SHIFT"": 0.011972669902946062}"
case-048,STABLE,code,0.7931609715689797,0.03584935392464387,332.05493273149983,False,ACCEPT,ACCEPT,,0,0.0,0.031913642240459957,"{""STABLE"": 0.962509268152952, ""DEGRADED"": 0.0031913642240459957, ""TRANSIENT"": 0.00325726260035373, ""DISTRIBUTION_SHIFT"": 0.0310421050226482}"
case-049,STABLE,instruction,0.867404180340914,0.24010156668132837,389.57663751284815,False,ACCEPT,ACCEPT,,0,0.0,0.7615173743224988,"{""STABLE"": 0.9117462678857899, ""DEGRADED"": 0.07615173743224987, ""TRANSIENT"": 0.00012932477901412325, ""DISTRIBUTION_SHIFT"": 0.011972669902946062}"
case-050,STABLE,knowledge,1.0,0.14308538491969403,520.3628617223043,False,ACCEPT,ACCEPT,,0,0.0,0.7615173743224988,"{""STABLE"": 0.9117462678857899, ""DEGRADED"": 0.07615173743224987, ""TRANSIENT"": 0.00012932477901412325, ""DISTRIBUTION_SHIFT"": 0.011972669902946062}"
