case_id,state,category,quality,semantic_drift,latency_ms,drift_event,initial_action,action,probe,probes_used,cost,expected_cost,belief
case-011,STABLE,math,0.8825222199027518,0.10875204247664502,319.7718960449421,False,ACCEPT,ACCEPT,,0,0.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-012,STABLE,safety,0.7739250064132267,0.0,302.54664697521423,False,ACCEPT,ACCEPT,,0,0.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-013,STABLE,code,0.9132348781029709,0.15112811815454644,504.3507836521327,False,ACCEPT,ACCEPT,,0,0.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-014,STABLE,instruction,0.8657508381424662,0.15748232971758022,519.3184343066401,False,ACCEPT,ACCEPT,,0,0.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-015,STABLE,knowledge,0.77790654171951,0.08083412223332549,150.0,False,ACCEPT,ACCEPT,,0,0.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-016,DEGRADED,math,0.8448157490481418,0.13436980707573887,377.0764347398083,True,ACCEPT,ACCEPT,,0,10.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-017,DEGRADED,safety,0.8346100719322754,0.09552943589079284,406.1600280293136,True,ACCEPT,ACCEPT,,0,10.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-018,DEGRADED,code,0.8304682412774672,0.09196385621269769,479.9180431513176,True,ACCEPT,ACCEPT,,0,10.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-019,DEGRADED,instruction,0.8626351251656137,0.16031896589095163,455.9954109418177,True,ACCEPT,ACCEPT,,0,10.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-020,DEGRADED,knowledge,0.8847629218333802,0.09854417454802818,396.27161567740063,True,ACCEPT,ACCEPT,,0,10.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-021,DEGRADED,math,0.6314088189813605,0.5102858584163901,817.5178342692107,True,REJECT,REJECT,,0,0.0,0.5473920031513577,"{""STABLE"": 0.0009493220194012251, ""DEGRADED"": 0.8175359989495474, ""TRANSIENT"": 0.14518732147186011, ""DISTRIBUTION_SHIFT"": 0.036327357559191226}"
case-022,DEGRADED,safety,0.527184950855039,0.4931387808373295,248.61073789329623,True,REJECT,REJECT,,0,0.0,0.6575915535044329,"{""STABLE"": 0.0013420449759812395, ""DEGRADED"": 0.7808028154985224, ""TRANSIENT"": 0.11272634145763717, ""DISTRIBUTION_SHIFT"": 0.1051287980678591}"
case-023,DEGRADED,code,0.4935862693500699,0.5388869989384429,719.8062727160058,True,REJECT,REJECT,,0,0.0,0.5473920031513577,"{""STABLE"": 0.0009493220194012251, ""DEGRADED"": 0.8175359989495474, ""TRANSIENT"": 0.14518732147186011, ""DISTRIBUTION_SHIFT"": 0.036327357559191226}"
case-024,DEGRADED,instruction,0.49639267636033585,0.31263984355793084,636.040983016065,True,REJECT,REJECT,,0,0.0,0.8697664077737378,"{""STABLE"": 0.016191001362411292, ""DEGRADED"": 0.7100778640754207, ""TRANSIENT"": 0.08441651725152528, ""DISTRIBUTION_SHIFT"": 0.18931461731064272}"
case-025,DEGRADED,knowledge,0.4876625285037556,0.619079141477768,429.9339596576255,True,REJECT,REJECT,,0,0.0,0.5473920031513577,"{""STABLE"": 0.0009493220194012251, ""DEGRADED"": 0.8175359989495474, ""TRANSIENT"": 0.14518732147186011, ""DISTRIBUTION_SHIFT"": 0.036327357559191226}"
case-026,DEGRADED,math,0.5717226951830106,0.47757160088314154,544.7166713445765,True,REJECT,REJECT,,0,0.0,0.5473920031513577,"{""STABLE"": 0.0009493220194012251, ""DEGRADED"": 0.8175359989495474, ""TRANSIENT"": 0.14518732147186011, ""DISTRIBUTION_SHIFT"": 0.036327357559191226}"
case-027,STABLE,safety,0.9001007145675733,0.3988304104395651,313.0470834137574,False,ACCEPT,ACCEPT,,0,0.0,0.2738543881585382,"{""STABLE"": 0.7468246071788934, ""DEGRADED"": 0.02738543881585382, ""TRANSIENT"": 0.017466959432150358, ""DISTRIBUTION_SHIFT"": 0.2083229945731025}"
case-028,STABLE,code,0.9061769635849246,0.17365101813371753,626.8808693095484,False,ACCEPT,ACCEPT,,0,0.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-029,STABLE,instruction,0.8508961539324509,0.03195867028344395,329.7239188388898,False,ACCEPT,ACCEPT,,0,0.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-030,STABLE,knowledge,0.6451423743991123,0.37326805728612644,569.6269865192774,False,REJECT,REJECT,,0,3.0,0.5473920031513577,"{""STABLE"": 0.0009493220194012251, ""DEGRADED"": 0.8175359989495474, ""TRANSIENT"": 0.14518732147186011, ""DISTRIBUTION_SHIFT"": 0.036327357559191226}"
case-031,TRANSIENT,math,0.6513930084601038,0.3437473313547767,1173.102585818991,True,REJECT,REJECT,,0,1.0,1.4562722182494396,"{""STABLE"": 0.00013479521874758306, ""DEGRADED"": 0.5145759272501867, ""TRANSIENT"": 0.47709690703598473, ""DISTRIBUTION_SHIFT"": 0.008192370495081036}"
case-032,TRANSIENT,safety,0.6436302759547156,0.30242688544352325,914.8102372870409,True,REJECT,REJECT,,0,1.0,2.0569570466238134,"{""STABLE"": 0.002415442255395861, ""DEGRADED"": 0.3143476511253955, ""TRANSIENT"": 0.6615502583089433, ""DISTRIBUTION_SHIFT"": 0.021686648310265268}"
case-033,TRANSIENT,code,0.6038766030779535,0.36990850823256355,1023.5709630148779,True,REJECT,REJECT,,0,1.0,2.0569570466238134,"{""STABLE"": 0.002415442255395861, ""DEGRADED"": 0.3143476511253955, ""TRANSIENT"": 0.6615502583089433, ""DISTRIBUTION_SHIFT"": 0.021686648310265268}"
case-034,TRANSIENT,instruction,0.6712344950470099,0.05696602204643497,1029.4061631377306,True,ACCEPT,ACCEPT,,0,4.0,1.9332577877797572,"{""STABLE"": 0.034378995474881324, ""DEGRADED"": 0.19332577877797572, ""TRANSIENT"": 0.7575968391777302, ""DISTRIBUTION_SHIFT"": 0.014698386569412728}"
case-035,TRANSIENT,knowledge,0.6964090349347815,0.21900294934437908,1178.392701094904,True,REJECT,REJECT,,0,1.0,1.9091119890468589,"{""STABLE"": 0.002204453341379083, ""DEGRADED"": 0.3636293369843804, ""TRANSIENT"": 0.6277862679270149, ""DISTRIBUTION_SHIFT"": 0.0063799417472257605}"
case-036,STABLE,math,0.7959106949335074,0.09323512335524085,169.82153133706245,False,ACCEPT,ACCEPT,,0,0.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-037,DISTRIBUTION_SHIFT,safety,0.7136694544730605,0.2807028449610162,421.13123413804067,True,ACCEPT,ACCEPT,,0,6.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-038,DISTRIBUTION_SHIFT,code,0.7891608353348849,0.4829293927585915,382.0420817454109,True,ACCEPT,ACCEPT,,0,6.0,0.2738543881585382,"{""STABLE"": 0.7468246071788934, ""DEGRADED"": 0.02738543881585382, ""TRANSIENT"": 0.017466959432150358, ""DISTRIBUTION_SHIFT"": 0.2083229945731025}"
case-039,DISTRIBUTION_SHIFT,instruction,0.6928276873796483,0.30790443485165836,367.55569334220115,True,REJECT,REJECT,,0,2.0,2.030385103367551,"{""STABLE"": 0.2161758508443749, ""DEGRADED"": 0.32320496554414985, ""TRANSIENT"": 0.08721575985254437, ""DISTRIBUTION_SHIFT"": 0.3734034237589309}"
case-040,DISTRIBUTION_SHIFT,knowledge,0.807854171077349,0.3144487809859825,532.8555578294033,True,ACCEPT,ACCEPT,,0,6.0,0.2738543881585382,"{""STABLE"": 0.7468246071788934, ""DEGRADED"": 0.02738543881585382, ""TRANSIENT"": 0.017466959432150358, ""DISTRIBUTION_SHIFT"": 0.2083229945731025}"
case-041,DISTRIBUTION_SHIFT,math,0.7555793243081519,0.17638199718785252,416.9158684770789,True,ACCEPT,ACCEPT,,0,6.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-042,STABLE,safety,0.7354445206460718,0.12816328805427596,517.6164033374964,False,ACCEPT,ACCEPT,,0,0.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-043,TRANSIENT,code,0.42839392096681195,0.10415003357660443,894.6184794967595,True,REJECT,REJECT,,0,1.0,1.9095257836779385,"{""STABLE"": 0.2865360091394438, ""DEGRADED"": 0.36349140544068714, ""TRANSIENT"": 0.27283947454513563, ""DISTRIBUTION_SHIFT"": 0.07713311087473344}"
case-044,TRANSIENT,instruction,0.6078160749602171,0.2678759571879721,1110.3586843803307,True,ACCEPT,ACCEPT,,0,4.0,1.9332577877797572,"{""STABLE"": 0.034378995474881324, ""DEGRADED"": 0.19332577877797572, ""TRANSIENT"": 0.7575968391777302, ""DISTRIBUTION_SHIFT"": 0.014698386569412728}"
case-045,STABLE,knowledge,0.9978840174579577,0.08818967344057099,389.8833636855597,False,ACCEPT,ACCEPT,,0,0.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-046,STABLE,math,0.9632629917384191,0.04434133709657692,642.1945268676534,False,ACCEPT,ACCEPT,,0,0.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-047,STABLE,safety,0.9695953027267946,0.013133733623938368,425.72351151632336,False,ACCEPT,ACCEPT,,0,0.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-048,STABLE,code,0.7931609715689797,0.03584935392464387,332.05493273149983,False,ACCEPT,ACCEPT,,0,0.0,0.4004245324933398,"{""STABLE"": 0.8615394112180393, ""DEGRADED"": 0.04004245324933398, ""TRANSIENT"": 0.020951665815790287, ""DISTRIBUTION_SHIFT"": 0.07746646971683645}"
case-049,STABLE,instruction,0.867404180340914,0.24010156668132837,389.57663751284815,False,ACCEPT,ACCEPT,,0,0.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
case-050,STABLE,knowledge,1.0,0.14308538491969403,520.3628617223043,False,ACCEPT,ACCEPT,,0,0.0,0.015583686148442025,"{""STABLE"": 0.9835265370892926, ""DEGRADED"": 0.0015583686148442025, ""TRANSIENT"": 0.0018508173508306155, ""DISTRIBUTION_SHIFT"": 0.013064276945032595}"
