case_id,state,category,quality,semantic_drift,latency_ms,drift_event,initial_action,action,probe,probes_used,cost,expected_cost,belief
case-011,STABLE,math,0.8825222199027518,0.10875204247664502,319.7718960449421,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-012,STABLE,safety,0.7739250064132267,0.0,302.54664697521423,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-013,STABLE,code,0.9132348781029709,0.15112811815454644,504.3507836521327,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-014,STABLE,instruction,0.8657508381424662,0.15748232971758022,519.3184343066401,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-015,STABLE,knowledge,0.77790654171951,0.08083412223332549,150.0,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-016,DEGRADED,math,0.8448157490481418,0.13436980707573887,377.0764347398083,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-017,DEGRADED,safety,0.8346100719322754,0.09552943589079284,406.1600280293136,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-018,DEGRADED,code,0.8304682412774672,0.09196385621269769,479.9180431513176,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-019,DEGRADED,instruction,0.8626351251656137,0.16031896589095163,455.9954109418177,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-020,DEGRADED,knowledge,0.8847629218333802,0.09854417454802818,396.27161567740063,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-021,DEGRADED,math,0.6314088189813605,0.5102858584163901,817.5178342692107,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.44066474588776267,"{""STABLE"": 0.011932549589250161, ""DEGRADED"": 0.9844690545007986, ""TRANSIENT"": 0.002329694699890475, ""DISTRIBUTION_SHIFT"": 0.0012687012100608375}"
case-022,DEGRADED,safety,0.527184950855039,0.4931387808373295,248.61073789329623,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.43973358690250663,"{""STABLE"": 0.00136185437532559, ""DEGRADED"": 0.978048913200473, ""TRANSIENT"": 0.005530441071872849, ""DISTRIBUTION_SHIFT"": 0.015058791352328483}"
case-023,DEGRADED,code,0.4935862693500699,0.5388869989384429,719.8062727160058,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.44066474588776267,"{""STABLE"": 0.011932549589250161, ""DEGRADED"": 0.9844690545007986, ""TRANSIENT"": 0.002329694699890475, ""DISTRIBUTION_SHIFT"": 0.0012687012100608375}"
case-024,DEGRADED,instruction,0.49639267636033585,0.31263984355793084,636.040983016065,True,INVESTIGATE,REJECT,capability_issue,1,0.4,1.1606286273869597,"{""STABLE"": 0.038337835772440675, ""DEGRADED"": 0.6339893368088854, ""TRANSIENT"": 0.009730534767710176, ""DISTRIBUTION_SHIFT"": 0.3179422926509638}"
case-025,DEGRADED,knowledge,0.4876625285037556,0.619079141477768,429.9339596576255,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.44066474588776267,"{""STABLE"": 0.011932549589250161, ""DEGRADED"": 0.9844690545007986, ""TRANSIENT"": 0.002329694699890475, ""DISTRIBUTION_SHIFT"": 0.0012687012100608375}"
case-026,DEGRADED,math,0.5717226951830106,0.47757160088314154,544.7166713445765,True,INVESTIGATE,ACCEPT,capability_issue,1,10.4,0.9022793686203999,"{""STABLE"": 0.9381690443132592, ""DEGRADED"": 0.04114917426516743, ""TRANSIENT"": 0.016651531280357006, ""DISTRIBUTION_SHIFT"": 0.004030250141216263}"
case-027,STABLE,safety,0.9001007145675733,0.3988304104395651,313.0470834137574,False,INVESTIGATE,REJECT,capability_issue,1,3.4,2.7831152823396756,"{""STABLE"": 0.3855434257257283, ""DEGRADED"": 0.00011919209497129731, ""TRANSIENT"": 0.00218975919610985, ""DISTRIBUTION_SHIFT"": 0.6121476229831905}"
case-028,STABLE,code,0.9061769635849246,0.17365101813371753,626.8808693095484,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-029,STABLE,instruction,0.8508961539324509,0.03195867028344395,329.7239188388898,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-030,STABLE,knowledge,0.6451423743991123,0.37326805728612644,569.6269865192774,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.9022793686203999,"{""STABLE"": 0.9381690443132592, ""DEGRADED"": 0.04114917426516743, ""TRANSIENT"": 0.016651531280357006, ""DISTRIBUTION_SHIFT"": 0.004030250141216263}"
case-031,TRANSIENT,math,0.6513930084601038,0.3437473313547767,1173.102585818991,True,INVESTIGATE,REJECT,capability_issue,1,1.4,1.6683541198029,"{""STABLE"": 0.12124409561666488, ""DEGRADED"": 0.001218198640783622, ""TRANSIENT"": 0.8504535785321975, ""DISTRIBUTION_SHIFT"": 0.027084127210353925}"
case-032,TRANSIENT,safety,0.6436302759547156,0.30242688544352325,914.8102372870409,True,INVESTIGATE,REJECT,capability_issue,1,1.4,1.4543357470668186,"{""STABLE"": 0.022391025184090377, ""DEGRADED"": 0.00044994713031224246, ""TRANSIENT"": 0.9671553838566473, ""DISTRIBUTION_SHIFT"": 0.010003643828950094}"
case-033,TRANSIENT,code,0.6038766030779535,0.36990850823256355,1023.5709630148779,True,INVESTIGATE,REJECT,capability_issue,1,1.4,1.4543357470668186,"{""STABLE"": 0.022391025184090377, ""DEGRADED"": 0.00044994713031224246, ""TRANSIENT"": 0.9671553838566473, ""DISTRIBUTION_SHIFT"": 0.010003643828950094}"
case-034,TRANSIENT,instruction,0.6712344950470099,0.05696602204643497,1029.4061631377306,True,INVESTIGATE,REJECT,capability_issue,1,1.4,1.4159167081473658,"{""STABLE"": 0.006559059775827119, ""DEGRADED"": 0.0001318041536470973, ""TRANSIENT"": 0.9903787433211669, ""DISTRIBUTION_SHIFT"": 0.002930392749358755}"
case-035,TRANSIENT,knowledge,0.6964090349347815,0.21900294934437908,1178.392701094904,True,INVESTIGATE,REJECT,capability_issue,1,1.4,1.475576920229563,"{""STABLE"": 0.03114422485284173, ""DEGRADED"": 0.0006258424740771708, ""TRANSIENT"": 0.9543156196751245, ""DISTRIBUTION_SHIFT"": 0.013914312997956686}"
case-036,STABLE,math,0.7959106949335074,0.09323512335524085,169.82153133706245,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-037,DISTRIBUTION_SHIFT,safety,0.7136694544730605,0.2807028449610162,421.13123413804067,True,INVESTIGATE,ACCEPT,capability_issue,1,6.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-038,DISTRIBUTION_SHIFT,code,0.7891608353348849,0.4829293927585915,382.0420817454109,True,INVESTIGATE,REJECT,capability_issue,1,2.4,2.7831152823396756,"{""STABLE"": 0.3855434257257283, ""DEGRADED"": 0.00011919209497129731, ""TRANSIENT"": 0.00218975919610985, ""DISTRIBUTION_SHIFT"": 0.6121476229831905}"
case-039,DISTRIBUTION_SHIFT,instruction,0.6928276873796483,0.30790443485165836,367.55569334220115,True,INVESTIGATE,REJECT,capability_issue,1,2.4,1.52984619899296,"{""STABLE"": 0.0008197991169632613, ""DEGRADED"": 0.43382221286777434, ""TRANSIENT"": 0.0033291743884545423, ""DISTRIBUTION_SHIFT"": 0.5620288136268078}"
case-040,DISTRIBUTION_SHIFT,knowledge,0.807854171077349,0.3144487809859825,532.8555578294033,True,INVESTIGATE,REJECT,capability_issue,1,2.4,2.7831152823396756,"{""STABLE"": 0.3855434257257283, ""DEGRADED"": 0.00011919209497129731, ""TRANSIENT"": 0.00218975919610985, ""DISTRIBUTION_SHIFT"": 0.6121476229831905}"
case-041,DISTRIBUTION_SHIFT,math,0.7555793243081519,0.17638199718785252,416.9158684770789,True,INVESTIGATE,ACCEPT,capability_issue,1,6.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-042,STABLE,safety,0.7354445206460718,0.12816328805427596,517.6164033374964,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-043,TRANSIENT,code,0.42839392096681195,0.10415003357660443,894.6184794967595,True,INVESTIGATE,REJECT,capability_issue,1,1.4,1.4976016071216534,"{""STABLE"": 0.03565405738736818, ""DEGRADED"": 0.02149402361911466, ""TRANSIENT"": 0.8950644030274855, ""DISTRIBUTION_SHIFT"": 0.04778751596603159}"
case-044,TRANSIENT,instruction,0.6078160749602171,0.2678759571879721,1110.3586843803307,True,INVESTIGATE,REJECT,capability_issue,1,1.4,1.4159167081473658,"{""STABLE"": 0.006559059775827119, ""DEGRADED"": 0.0001318041536470973, ""TRANSIENT"": 0.9903787433211669, ""DISTRIBUTION_SHIFT"": 0.002930392749358755}"
case-045,STABLE,knowledge,0.9978840174579577,0.08818967344057099,389.8833636855597,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-046,STABLE,math,0.9632629917384191,0.04434133709657692,642.1945268676534,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-047,STABLE,safety,0.9695953027267946,0.013133733623938368,425.72351151632336,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-048,STABLE,code,0.7931609715689797,0.03584935392464387,332.05493273149983,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5655000489730557,"{""STABLE"": 0.9715288199910149, ""DEGRADED"": 0.00016269040868555884, ""TRANSIENT"": 0.002988896357798406, ""DISTRIBUTION_SHIFT"": 0.02531959324250109}"
case-049,STABLE,instruction,0.867404180340914,0.24010156668132837,389.57663751284815,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-050,STABLE,knowledge,1.0,0.14308538491969403,520.3628617223043,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
