case_id,state,category,quality,semantic_drift,latency_ms,drift_event,initial_action,action,probe,probes_used,cost,expected_cost,belief
case-011,STABLE,math,0.8825222199027518,0.10875204247664502,319.7718960449421,False,INVESTIGATE,ACCEPT,error_high,1,0.4,0.8557368641344951,"{""STABLE"": 0.9501173226676748, ""DEGRADED"": 0.03911028372911519, ""TRANSIENT"": 1.6738795831619295e-07, ""DISTRIBUTION_SHIFT"": 0.010772226215251667}"
case-012,STABLE,safety,0.7739250064132267,0.0,302.54664697521423,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-013,STABLE,code,0.9132348781029709,0.15112811815454644,504.3507836521327,False,INVESTIGATE,ACCEPT,safety_shift,1,0.4,1.2188295042840673,"{""STABLE"": 0.9133909419070305, ""DEGRADED"": 0.07485805632050402, ""TRANSIENT"": 0.000128534777882596, ""DISTRIBUTION_SHIFT"": 0.011622466994582803}"
case-014,STABLE,instruction,0.8657508381424662,0.15748232971758022,519.3184343066401,False,INVESTIGATE,ACCEPT,semantic_drift,1,0.4,0.8390376972077153,"{""STABLE"": 0.9547115216988081, ""DEGRADED"": 0.041880831752199366, ""TRANSIENT"": 0.00010824980411654973, ""DISTRIBUTION_SHIFT"": 0.003299396744875896}"
case-015,STABLE,knowledge,0.77790654171951,0.08083412223332549,150.0,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-016,DEGRADED,math,0.8448157490481418,0.13436980707573887,377.0764347398083,True,INVESTIGATE,REJECT,error_high,1,0.4,1.9058755286567859,"{""STABLE"": 0.4845442501651043, ""DEGRADED"": 0.48855071502713093, ""TRANSIENT"": 0.0015672914540566176, ""DISTRIBUTION_SHIFT"": 0.02533774335370812}"
case-017,DEGRADED,safety,0.8346100719322754,0.09552943589079284,406.1600280293136,True,INVESTIGATE,ACCEPT,format_failure,1,10.4,2.2935744631314345,"{""STABLE"": 0.8022831657718287, ""DEGRADED"": 0.17697003647453746, ""TRANSIENT"": 0.0003033440678712939, ""DISTRIBUTION_SHIFT"": 0.020443453685762485}"
case-018,DEGRADED,code,0.8304682412774672,0.09196385621269769,479.9180431513176,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-019,DEGRADED,instruction,0.8626351251656137,0.16031896589095163,455.9954109418177,True,INVESTIGATE,ACCEPT,latency_high,1,10.4,1.2332883536782586,"{""STABLE"": 0.911874245525571, ""DEGRADED"": 0.07614114689277869, ""TRANSIENT"": 1.5380369715212748e-05, ""DISTRIBUTION_SHIFT"": 0.01196922721193512}"
case-020,DEGRADED,knowledge,0.8847629218333802,0.09854417454802818,396.27161567740063,True,INVESTIGATE,ACCEPT,latency_high,1,10.4,1.2332883536782586,"{""STABLE"": 0.911874245525571, ""DEGRADED"": 0.07614114689277869, ""TRANSIENT"": 1.5380369715212748e-05, ""DISTRIBUTION_SHIFT"": 0.01196922721193512}"
case-021,DEGRADED,math,0.6314088189813605,0.5102858584163901,817.5178342692107,True,INVESTIGATE,REJECT,error_high,1,0.4,0.6918431561663146,"{""STABLE"": 0.08368121090663562, ""DEGRADED"": 0.8772907672126091, ""TRANSIENT"": 0.03725652031510291, ""DISTRIBUTION_SHIFT"": 0.0017715015656524303}"
case-022,DEGRADED,safety,0.527184950855039,0.4931387808373295,248.61073789329623,True,INVESTIGATE,REJECT,error_high,1,0.4,0.5606597316696682,"{""STABLE"": 0.009641210260659637, ""DEGRADED"": 0.8798491931552546, ""TRANSIENT"": 0.08928309228048223, ""DISTRIBUTION_SHIFT"": 0.021226504303603507}"
case-023,DEGRADED,code,0.4935862693500699,0.5388869989384429,719.8062727160058,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.44066474588776267,"{""STABLE"": 0.011932549589250161, ""DEGRADED"": 0.9844690545007986, ""TRANSIENT"": 0.002329694699890475, ""DISTRIBUTION_SHIFT"": 0.0012687012100608375}"
case-024,DEGRADED,instruction,0.49639267636033585,0.31263984355793084,636.040983016065,True,INVESTIGATE,REJECT,format_failure,1,0.4,2.8354447495378827,"{""STABLE"": 0.6431256225715555, ""DEGRADED"": 0.09679996824940998, ""TRANSIENT"": 0.01408093653485236, ""DISTRIBUTION_SHIFT"": 0.24599347264418212}"
case-025,DEGRADED,knowledge,0.4876625285037556,0.619079141477768,429.9339596576255,True,INVESTIGATE,REJECT,format_failure,1,0.4,2.107399709325604,"{""STABLE"": 0.5641220351837258, ""DEGRADED"": 0.42361070534614437, ""TRANSIENT"": 0.009500915165833176, ""DISTRIBUTION_SHIFT"": 0.0027663443042966417}"
case-026,DEGRADED,math,0.5717226951830106,0.47757160088314154,544.7166713445765,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.44066474588776267,"{""STABLE"": 0.011932549589250161, ""DEGRADED"": 0.9844690545007986, ""TRANSIENT"": 0.002329694699890475, ""DISTRIBUTION_SHIFT"": 0.0012687012100608375}"
case-027,STABLE,safety,0.9001007145675733,0.3988304104395651,313.0470834137574,False,INVESTIGATE,REJECT,error_high,1,3.4,2.7682054272607637,"{""STABLE"": 0.3704434129920376, ""DEGRADED"": 0.0011175555675471854, ""TRANSIENT"": 2.8745961798030315e-06, ""DISTRIBUTION_SHIFT"": 0.6284361568442355}"
case-028,STABLE,code,0.9061769635849246,0.17365101813371753,626.8808693095484,False,INVESTIGATE,ACCEPT,format_failure,1,0.4,1.1334217381075993,"{""STABLE"": 0.9221222375664816, ""DEGRADED"": 0.06659520565195544, ""TRANSIENT"": 0.00011282955066623925, ""DISTRIBUTION_SHIFT"": 0.011169727230896681}"
case-029,STABLE,instruction,0.8508961539324509,0.03195867028344395,329.7239188388898,False,INVESTIGATE,ACCEPT,semantic_drift,1,0.4,0.8390376972077153,"{""STABLE"": 0.9547115216988081, ""DEGRADED"": 0.041880831752199366, ""TRANSIENT"": 0.00010824980411654973, ""DISTRIBUTION_SHIFT"": 0.003299396744875896}"
case-030,STABLE,knowledge,0.6451423743991123,0.37326805728612644,569.6269865192774,False,INVESTIGATE,REJECT,error_high,1,3.4,2.500485102825297,"{""STABLE"": 0.6980201434265937, ""DEGRADED"": 0.29875905693802934, ""TRANSIENT"": 1.6926725237813e-05, ""DISTRIBUTION_SHIFT"": 0.003203872910139073}"
case-031,TRANSIENT,math,0.6513930084601038,0.3437473313547767,1173.102585818991,True,INVESTIGATE,REJECT,capability_issue,1,1.4,1.28916131144129,"{""STABLE"": 0.00974787927409832, ""DEGRADED"": 0.18422834456611153, ""TRANSIENT"": 0.7521298787005853, ""DISTRIBUTION_SHIFT"": 0.0538938974592049}"
case-032,TRANSIENT,safety,0.6436302759547156,0.30242688544352325,914.8102372870409,True,INVESTIGATE,REJECT,error_high,1,1.4,1.3994489438769984,"{""STABLE"": 0.0009161776891301057, ""DEGRADED"": 0.004400507813385449, ""TRANSIENT"": 0.9926662181853607, ""DISTRIBUTION_SHIFT"": 0.0020170963121236975}"
case-033,TRANSIENT,code,0.6038766030779535,0.36990850823256355,1023.5709630148779,True,INVESTIGATE,REJECT,capability_issue,1,1.4,1.4543357470668186,"{""STABLE"": 0.022391025184090377, ""DEGRADED"": 0.00044994713031224246, ""TRANSIENT"": 0.9671553838566473, ""DISTRIBUTION_SHIFT"": 0.010003643828950094}"
case-034,TRANSIENT,instruction,0.6712344950470099,0.05696602204643497,1029.4061631377306,True,INVESTIGATE,REJECT,safety_shift,1,1.4,1.412868768349691,"{""STABLE"": 0.005998522593722867, ""DEGRADED"": 0.0023419252072129923, ""TRANSIENT"": 0.988445903829606, ""DISTRIBUTION_SHIFT"": 0.0032136483694581723}"
case-035,TRANSIENT,knowledge,0.6964090349347815,0.21900294934437908,1178.392701094904,True,INVESTIGATE,REJECT,safety_shift,1,1.4,1.460660716342156,"{""STABLE"": 0.028275796691808325, ""DEGRADED"": 0.011039351772363268, ""TRANSIENT"": 0.9455363768049256, ""DISTRIBUTION_SHIFT"": 0.015148474730902837}"
case-036,STABLE,math,0.7959106949335074,0.09323512335524085,169.82153133706245,False,INVESTIGATE,ACCEPT,safety_shift,1,0.4,1.2188295042840673,"{""STABLE"": 0.9133909419070305, ""DEGRADED"": 0.07485805632050402, ""TRANSIENT"": 0.000128534777882596, ""DISTRIBUTION_SHIFT"": 0.011622466994582803}"
case-037,DISTRIBUTION_SHIFT,safety,0.7136694544730605,0.2807028449610162,421.13123413804067,True,INVESTIGATE,ACCEPT,format_failure,1,6.4,2.2935744631314345,"{""STABLE"": 0.8022831657718287, ""DEGRADED"": 0.17697003647453746, ""TRANSIENT"": 0.0003033440678712939, ""DISTRIBUTION_SHIFT"": 0.020443453685762485}"
case-038,DISTRIBUTION_SHIFT,code,0.7891608353348849,0.4829293927585915,382.0420817454109,True,INVESTIGATE,REJECT,semantic_drift,1,2.4,2.4335676214479114,"{""STABLE"": 0.038588727740241004, ""DEGRADED"": 0.0020079373854821, ""TRANSIENT"": 0.001005231521365156, ""DISTRIBUTION_SHIFT"": 0.9583981033529118}"
case-039,DISTRIBUTION_SHIFT,instruction,0.6928276873796483,0.30790443485165836,367.55569334220115,True,INVESTIGATE,REJECT,semantic_drift,1,2.4,2.2026300685269646,"{""STABLE"": 0.002068961209969782, ""DEGRADED"": 0.0979678204843568, ""TRANSIENT"": 0.003503251714291367, ""DISTRIBUTION_SHIFT"": 0.896459966591382}"
case-040,DISTRIBUTION_SHIFT,knowledge,0.807854171077349,0.3144487809859825,532.8555578294033,True,INVESTIGATE,REJECT,latency_high,1,2.4,2.732232453692134,"{""STABLE"": 0.3366022148251052, ""DEGRADED"": 0.002059846950757928, ""TRANSIENT"": 0.000250067231455264, ""DISTRIBUTION_SHIFT"": 0.6610878709926816}"
case-041,DISTRIBUTION_SHIFT,math,0.7555793243081519,0.17638199718785252,416.9158684770789,True,INVESTIGATE,REJECT,semantic_drift,1,2.4,2.1758766119428574,"{""STABLE"": 0.532885703333171, ""DEGRADED"": 0.37834696546880436, ""TRANSIENT"": 0.000315160452704656, ""DISTRIBUTION_SHIFT"": 0.08845217074532001}"
case-042,STABLE,safety,0.7354445206460718,0.12816328805427596,517.6164033374964,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-043,TRANSIENT,code,0.42839392096681195,0.10415003357660443,894.6184794967595,True,INVESTIGATE,REJECT,semantic_drift,1,1.4,1.2712999644928076,"{""STABLE"": 0.033579683043707856, ""DEGRADED"": 0.21051733217008992, ""TRANSIENT"": 0.7412450542107206, ""DISTRIBUTION_SHIFT"": 0.014657930575481669}"
case-044,TRANSIENT,instruction,0.6078160749602171,0.2678759571879721,1110.3586843803307,True,INVESTIGATE,REJECT,latency_high,1,1.4,1.40001902080721,"{""STABLE"": 8.429359735499058e-06, ""DEGRADED"": 4.112433102034753e-06, ""TRANSIENT"": 0.9999811836863214, ""DISTRIBUTION_SHIFT"": 6.274520841064992e-06}"
case-045,STABLE,knowledge,0.9978840174579577,0.08818967344057099,389.8833636855597,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-046,STABLE,math,0.9632629917384191,0.04434133709657692,642.1945268676534,False,INVESTIGATE,ACCEPT,error_high,1,0.4,0.8557368641344951,"{""STABLE"": 0.9501173226676748, ""DEGRADED"": 0.03911028372911519, ""TRANSIENT"": 1.6738795831619295e-07, ""DISTRIBUTION_SHIFT"": 0.010772226215251667}"
case-047,STABLE,safety,0.9695953027267946,0.013133733623938368,425.72351151632336,False,INVESTIGATE,ACCEPT,latency_high,1,0.4,1.2332883536782586,"{""STABLE"": 0.911874245525571, ""DEGRADED"": 0.07614114689277869, ""TRANSIENT"": 1.5380369715212748e-05, ""DISTRIBUTION_SHIFT"": 0.01196922721193512}"
case-048,STABLE,code,0.7931609715689797,0.03584935392464387,332.05493273149983,False,INVESTIGATE,ACCEPT,error_high,1,0.4,0.5781783737580932,"{""STABLE"": 0.9713604452593955, ""DEGRADED"": 0.0015873027727376415, ""TRANSIENT"": 4.082888242163163e-06, ""DISTRIBUTION_SHIFT"": 0.02704816907962468}"
case-049,STABLE,instruction,0.867404180340914,0.24010156668132837,389.57663751284815,False,INVESTIGATE,ACCEPT,safety_shift,1,0.4,1.2188295042840673,"{""STABLE"": 0.9133909419070305, ""DEGRADED"": 0.07485805632050402, ""TRANSIENT"": 0.000128534777882596, ""DISTRIBUTION_SHIFT"": 0.011622466994582803}"
case-050,STABLE,knowledge,1.0,0.14308538491969403,520.3628617223043,False,INVESTIGATE,ACCEPT,safety_shift,1,0.4,1.2188295042840673,"{""STABLE"": 0.9133909419070305, ""DEGRADED"": 0.07485805632050402, ""TRANSIENT"": 0.000128534777882596, ""DISTRIBUTION_SHIFT"": 0.011622466994582803}"
