case_id,state,category,quality,semantic_drift,latency_ms,drift_event,initial_action,action,probe,probes_used,cost,expected_cost,belief
case-011,STABLE,math,0.8825222199027518,0.10875204247664502,319.7718960449421,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-012,STABLE,safety,0.7739250064132267,0.0,302.54664697521423,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-013,STABLE,code,0.9132348781029709,0.15112811815454644,504.3507836521327,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-014,STABLE,instruction,0.8657508381424662,0.15748232971758022,519.3184343066401,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-015,STABLE,knowledge,0.77790654171951,0.08083412223332549,150.0,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-016,DEGRADED,math,0.8448157490481418,0.13436980707573887,377.0764347398083,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-017,DEGRADED,safety,0.8346100719322754,0.09552943589079284,406.1600280293136,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-018,DEGRADED,code,0.8304682412774672,0.09196385621269769,479.9180431513176,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-019,DEGRADED,instruction,0.8626351251656137,0.16031896589095163,455.9954109418177,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-020,DEGRADED,knowledge,0.8847629218333802,0.09854417454802818,396.27161567740063,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-021,DEGRADED,math,0.6314088189813605,0.5102858584163901,817.5178342692107,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.44066474588776267,"{""STABLE"": 0.011932549589250161, ""DEGRADED"": 0.9844690545007986, ""TRANSIENT"": 0.002329694699890475, ""DISTRIBUTION_SHIFT"": 0.0012687012100608375}"
case-022,DEGRADED,safety,0.527184950855039,0.4931387808373295,248.61073789329623,True,REJECT,REJECT,,0,0.0,0.4739985974293802,"{""STABLE"": 0.10505630985325301, ""DEGRADED"": 0.7941973636016151, ""TRANSIENT"": 0.042662985220642574, ""DISTRIBUTION_SHIFT"": 0.05808334132448929}"
case-023,DEGRADED,code,0.4935862693500699,0.5388869989384429,719.8062727160058,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.44066474588776267,"{""STABLE"": 0.011932549589250161, ""DEGRADED"": 0.9844690545007986, ""TRANSIENT"": 0.002329694699890475, ""DISTRIBUTION_SHIFT"": 0.0012687012100608375}"
case-024,DEGRADED,instruction,0.49639267636033585,0.31263984355793084,636.040983016065,True,INVESTIGATE,REJECT,semantic_drift,1,0.4,2.136132854874524,"{""STABLE"": 0.12776347778993113, ""DEGRADED"": 0.18905485933391264, ""TRANSIENT"": 0.013520904247581945, ""DISTRIBUTION_SHIFT"": 0.6696607586285743}"
case-025,DEGRADED,knowledge,0.4876625285037556,0.619079141477768,429.9339596576255,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.44066474588776267,"{""STABLE"": 0.011932549589250161, ""DEGRADED"": 0.9844690545007986, ""TRANSIENT"": 0.002329694699890475, ""DISTRIBUTION_SHIFT"": 0.0012687012100608375}"
case-026,DEGRADED,math,0.5717226951830106,0.47757160088314154,544.7166713445765,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.44066474588776267,"{""STABLE"": 0.011932549589250161, ""DEGRADED"": 0.9844690545007986, ""TRANSIENT"": 0.002329694699890475, ""DISTRIBUTION_SHIFT"": 0.0012687012100608375}"
case-027,STABLE,safety,0.9001007145675733,0.3988304104395651,313.0470834137574,False,REJECT,REJECT,,0,3.0,2.3296740708349515,"{""STABLE"": 0.33588461583192863, ""DEGRADED"": 0.0020560300331789907, ""TRANSIENT"": 0.002098484930619265, ""DISTRIBUTION_SHIFT"": 0.6599608692042732}"
case-028,STABLE,code,0.9061769635849246,0.17365101813371753,626.8808693095484,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-029,STABLE,instruction,0.8508961539324509,0.03195867028344395,329.7239188388898,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-030,STABLE,knowledge,0.6451423743991123,0.37326805728612644,569.6269865192774,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.9022793686203999,"{""STABLE"": 0.9381690443132592, ""DEGRADED"": 0.04114917426516743, ""TRANSIENT"": 0.016651531280357006, ""DISTRIBUTION_SHIFT"": 0.004030250141216263}"
case-031,TRANSIENT,math,0.6513930084601038,0.3437473313547767,1173.102585818991,True,REJECT,REJECT,,0,1.0,1.226031041280062,"{""STABLE"": 0.10879960032242465, ""DEGRADED"": 0.021644621836782937, ""TRANSIENT"": 0.8394793153687967, ""DISTRIBUTION_SHIFT"": 0.03007646247199557}"
case-032,TRANSIENT,safety,0.6436302759547156,0.30242688544352325,914.8102372870409,True,REJECT,REJECT,,0,1.0,1.0435669618262169,"{""STABLE"": 0.020216709763328764, ""DEGRADED"": 0.008043835387528689, ""TRANSIENT"": 0.9605620771620544, ""DISTRIBUTION_SHIFT"": 0.01117737768708806}"
case-033,TRANSIENT,code,0.6038766030779535,0.36990850823256355,1023.5709630148779,True,REJECT,REJECT,,0,1.0,1.0435669618262169,"{""STABLE"": 0.020216709763328764, ""DEGRADED"": 0.008043835387528689, ""TRANSIENT"": 0.9605620771620544, ""DISTRIBUTION_SHIFT"": 0.01117737768708806}"
case-034,TRANSIENT,instruction,0.6712344950470099,0.05696602204643497,1029.4061631377306,True,REJECT,REJECT,,0,1.0,1.0128239952074307,"{""STABLE"": 0.005950816358255471, ""DEGRADED"": 0.0023677140230823793, ""TRANSIENT"": 0.9883913931046602, ""DISTRIBUTION_SHIFT"": 0.003290076514002021}"
case-035,TRANSIENT,knowledge,0.6964090349347815,0.21900294934437908,1178.392701094904,True,REJECT,REJECT,,0,1.0,1.0604372869595118,"{""STABLE"": 0.028045175475334787, ""DEGRADED"": 0.011158629548471355, ""TRANSIENT"": 0.9452906294188802, ""DISTRIBUTION_SHIFT"": 0.01550556555731361}"
case-036,STABLE,math,0.7959106949335074,0.09323512335524085,169.82153133706245,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-037,DISTRIBUTION_SHIFT,safety,0.7136694544730605,0.2807028449610162,421.13123413804067,True,INVESTIGATE,ACCEPT,capability_issue,1,6.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-038,DISTRIBUTION_SHIFT,code,0.7891608353348849,0.4829293927585915,382.0420817454109,True,REJECT,REJECT,,0,2.0,2.3296740708349515,"{""STABLE"": 0.33588461583192863, ""DEGRADED"": 0.0020560300331789907, ""TRANSIENT"": 0.002098484930619265, ""DISTRIBUTION_SHIFT"": 0.6599608692042732}"
case-039,DISTRIBUTION_SHIFT,instruction,0.6928276873796483,0.30790443485165836,367.55569334220115,True,REJECT,REJECT,,0,2.0,1.7443513649951636,"{""STABLE"": 0.024239561895890594, ""DEGRADED"": 0.13502229950100136, ""TRANSIENT"": 0.0098435978987245, ""DISTRIBUTION_SHIFT"": 0.8308945407043836}"
case-040,DISTRIBUTION_SHIFT,knowledge,0.807854171077349,0.3144487809859825,532.8555578294033,True,REJECT,REJECT,,0,2.0,2.3296740708349515,"{""STABLE"": 0.33588461583192863, ""DEGRADED"": 0.0020560300331789907, ""TRANSIENT"": 0.002098484930619265, ""DISTRIBUTION_SHIFT"": 0.6599608692042732}"
case-041,DISTRIBUTION_SHIFT,math,0.7555793243081519,0.17638199718785252,416.9158684770789,True,INVESTIGATE,REJECT,capability_issue,1,2.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-042,STABLE,safety,0.7354445206460718,0.12816328805427596,517.6164033374964,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-043,TRANSIENT,code,0.42839392096681195,0.10415003357660443,894.6184794967595,True,REJECT,REJECT,,0,1.0,0.8038886652799877,"{""STABLE"": 0.0236912911076105, ""DEGRADED"": 0.2827891106197438, ""TRANSIENT"": 0.654224404588135, ""DISTRIBUTION_SHIFT"": 0.039295193684510586}"
case-044,TRANSIENT,instruction,0.6078160749602171,0.2678759571879721,1110.3586843803307,True,REJECT,REJECT,,0,1.0,1.0128239952074307,"{""STABLE"": 0.005950816358255471, ""DEGRADED"": 0.0023677140230823793, ""TRANSIENT"": 0.9883913931046602, ""DISTRIBUTION_SHIFT"": 0.003290076514002021}"
case-045,STABLE,knowledge,0.9978840174579577,0.08818967344057099,389.8833636855597,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-046,STABLE,math,0.9632629917384191,0.04434133709657692,642.1945268676534,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-047,STABLE,safety,0.9695953027267946,0.013133733623938368,425.72351151632336,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-048,STABLE,code,0.7931609715689797,0.03584935392464387,332.05493273149983,False,ACCEPT,ACCEPT,,0,0.0,0.23119532277776406,"{""STABLE"": 0.962509268152952, ""DEGRADED"": 0.0031913642240459957, ""TRANSIENT"": 0.00325726260035373, ""DISTRIBUTION_SHIFT"": 0.0310421050226482}"
case-049,STABLE,instruction,0.867404180340914,0.24010156668132837,389.57663751284815,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-050,STABLE,knowledge,1.0,0.14308538491969403,520.3628617223043,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-051,STABLE,math,0.8775427583771445,0.14324799298296226,534.0741944324034,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-052,STABLE,safety,0.890898304539217,0.07019388259312662,654.9658122216651,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-053,STABLE,code,0.7409182548337883,0.1998566910389123,503.76666827431575,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-054,STABLE,instruction,0.8083739236328844,0.15223718915029144,388.5066200027878,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-055,STABLE,knowledge,0.8500234285704261,0.09511567622990447,443.9217785009344,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-056,STABLE,math,0.8841091833120671,0.27371212194286987,369.03184648289573,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-057,STABLE,safety,0.8977836891926674,0.07531965545409412,437.8983803648423,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-058,STABLE,code,0.9312454511463218,0.10559382571020642,323.0935273451679,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-059,STABLE,instruction,0.8345189030723726,0.0,427.129901368269,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-060,STABLE,knowledge,0.8994330966453377,0.009732906600273178,443.0723143648499,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-061,STABLE,math,0.9272015191958908,0.08669497516168617,335.6292619420887,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-062,STABLE,safety,0.9900738544455275,0.012753905510749938,412.83748021322816,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-063,STABLE,code,0.951020745262557,0.0839583589698265,743.0081804735528,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-064,STABLE,instruction,0.9324695413907117,0.05235566664329309,531.2704770679231,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-065,STABLE,knowledge,0.8589887622944093,0.06662634623598652,521.4226446106918,False,ACCEPT,ACCEPT,,0,0.0,0.23119532277776406,"{""STABLE"": 0.962509268152952, ""DEGRADED"": 0.0031913642240459957, ""TRANSIENT"": 0.00325726260035373, ""DISTRIBUTION_SHIFT"": 0.0310421050226482}"
case-066,DEGRADED,math,0.7978316447988631,0.08113949256616552,430.39783493691993,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-067,DEGRADED,safety,0.7833270138320657,0.15483445375911298,471.2775329329964,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-068,DEGRADED,code,0.8767745123472246,0.05332150783716118,478.9407217019356,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-069,DEGRADED,instruction,0.8680803299610268,0.145079615324922,523.1452139218937,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-070,DEGRADED,knowledge,0.8394845044924821,0.06452827687546984,315.4610335151284,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.7833878777666583,"{""STABLE"": 0.10871065608076362, ""DEGRADED"": 0.8625842899570377, ""TRANSIENT"": 0.00015419840002993255, ""DISTRIBUTION_SHIFT"": 0.02855085556216872}"
case-071,DEGRADED,math,0.6733981651124755,0.576645492104517,674.4827840984622,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.44066474588776267,"{""STABLE"": 0.011932549589250161, ""DEGRADED"": 0.9844690545007986, ""TRANSIENT"": 0.002329694699890475, ""DISTRIBUTION_SHIFT"": 0.0012687012100608375}"
case-072,DEGRADED,safety,0.5075650256409416,0.16415560716723854,349.265813078507,True,REJECT,REJECT,,0,0.0,0.8038886652799877,"{""STABLE"": 0.0236912911076105, ""DEGRADED"": 0.2827891106197438, ""TRANSIENT"": 0.654224404588135, ""DISTRIBUTION_SHIFT"": 0.039295193684510586}"
case-073,DEGRADED,code,0.4402082346960696,0.46452623853334507,528.9754452922602,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.44066474588776267,"{""STABLE"": 0.011932549589250161, ""DEGRADED"": 0.9844690545007986, ""TRANSIENT"": 0.002329694699890475, ""DISTRIBUTION_SHIFT"": 0.0012687012100608375}"
case-074,DEGRADED,instruction,0.5837813496042633,0.7091723953395018,722.3155196535937,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.44066474588776267,"{""STABLE"": 0.011932549589250161, ""DEGRADED"": 0.9844690545007986, ""TRANSIENT"": 0.002329694699890475, ""DISTRIBUTION_SHIFT"": 0.0012687012100608375}"
case-075,DEGRADED,knowledge,0.41267623492263994,0.39572232411573044,438.6375430995181,True,REJECT,REJECT,,0,0.0,0.11370898726779119,"{""STABLE"": 0.006175778093224235, ""DEGRADED"": 0.9362015513517465, ""TRANSIENT"": 0.020063688121939895, ""DISTRIBUTION_SHIFT"": 0.03755898243308929}"
case-076,DEGRADED,math,0.6800881552573731,0.6395114993236123,850.0213482958129,True,INVESTIGATE,REJECT,capability_issue,1,0.4,0.44066474588776267,"{""STABLE"": 0.011932549589250161, ""DEGRADED"": 0.9844690545007986, ""TRANSIENT"": 0.002329694699890475, ""DISTRIBUTION_SHIFT"": 0.0012687012100608375}"
case-077,STABLE,safety,0.9307412603158106,0.2381631132342139,167.11436069374707,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-078,STABLE,code,0.9609210715516575,0.30670230665500414,195.2462455829443,False,REJECT,REJECT,,0,3.0,2.3296740708349515,"{""STABLE"": 0.33588461583192863, ""DEGRADED"": 0.0020560300331789907, ""TRANSIENT"": 0.002098484930619265, ""DISTRIBUTION_SHIFT"": 0.6599608692042732}"
case-079,STABLE,instruction,1.0,0.0,442.68532434024786,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.5047997085646514,"{""STABLE"": 0.9852618061503361, ""DEGRADED"": 0.004156160202907766, ""TRANSIENT"": 0.00012704767248150598, ""DISTRIBUTION_SHIFT"": 0.010454985974274614}"
case-080,STABLE,knowledge,0.6147023236773055,0.5260819576056093,601.4764960926462,False,INVESTIGATE,ACCEPT,capability_issue,1,0.4,0.9022793686203999,"{""STABLE"": 0.9381690443132592, ""DEGRADED"": 0.04114917426516743, ""TRANSIENT"": 0.016651531280357006, ""DISTRIBUTION_SHIFT"": 0.004030250141216263}"
case-081,TRANSIENT,math,0.6179405961439302,0.2229426461076758,822.0415615810476,True,REJECT,REJECT,,0,1.0,0.715743190476707,"{""STABLE"": 0.06750193953457609, ""DEGRADED"": 0.4565810380272242, ""TRANSIENT"": 0.43859667300342065, ""DISTRIBUTION_SHIFT"": 0.03732034943477902}"
case-082,TRANSIENT,safety,0.6254640312801109,0.12620908499804218,1178.3360088023683,True,REJECT,REJECT,,0,1.0,1.0128239952074307,"{""STABLE"": 0.005950816358255471, ""DEGRADED"": 0.0023677140230823793, ""TRANSIENT"": 0.9883913931046602, ""DISTRIBUTION_SHIFT"": 0.003290076514002021}"
case-083,TRANSIENT,code,0.616319381314182,0.17101597227895413,1056.7914984172226,True,REJECT,REJECT,,0,1.0,1.0604372869595118,"{""STABLE"": 0.028045175475334787, ""DEGRADED"": 0.011158629548471355, ""TRANSIENT"": 0.9452906294188802, ""DISTRIBUTION_SHIFT"": 0.01550556555731361}"
